9.0,8,4.0,4.0,8.2,8,6.5,6,3.0,3.0,6.2,6
9.0,8,4.0,4.0,8.3,8,6.5,6,3.0,3.0,6.2,6
9.0,8,4.0,4.0,8.4,8,6.5,6,3.0,3.0,6.3,6
9.0,8,4.0,4.0,8.5,8,6.5,6,3.0,3.0,6.4,6
9.0,8,4.0,4.0,8.6,8,6.5,6,3.0,3.0,6.5,6
9.0,8,4.0,4.0,8.7,8,7.0,7,3.5,3.5,6.5,6
9.0,8,4.0,4.0,8.8,8,7.0,7,3.5,3.5,6.6,6
9.0,8,4.0,4.0,8.9,8,7.0,7,3.5,3.5,6.7,6
9.0,9,4.5,4.5,9.0,9,7.0,7,3.5,3.5,6.8,6
12.0,9,4.5,4.5,9.1,9,9.0,7,3.5,3.5,6.8,6
12.0,9,4.5,4.5,9.2,9,9.0,7,3.5,3.5,6.9,6
12.0,9,4.5,4.5,9.3,9,9.0,7,3.5,3.5,7.0,6
12.0,9,4.5,4.5,9.4,9,9.0,7,3.5,3.5,7.1,7
12.0,9,4.5,4.5,9.5,9,9.0,7,3.5,3.5,7.1,7
12.0,9,4.5,4.5,9.6,9,9.0,7,3.5,3.5,7.2,7
12.0,9,4.5,4.5,9.7,9,9.0,7,3.5,3.5,7.3,7
12.0,9,4.5,4.5,9.8,9,9.0,7,3.5,3.5,7.4,7
12.0,9,4.5,4.5,9.9,9,9.0,7,3.5,3.5,7.4,7
12.0,10,5.0,5.0,10.0,10,9.0,8,4.0,4.0,7.5,7
14.0,10,5.0,5.0,10.1,10,10.5,8,4.0,4.0,7.6,7
14.0,10,5.0,5.0,10.2,10,10.5,8,4.0,4.0,7.7,7
14.0,10,5.0,5.0,10.3,10,10.5,8,4.0,4.0,7.7,7
14.0,10,5.0,5.0,10.4,10,10.5,8,4.0,4.0,7.8,7
14.0,10,5.0,5.0,10.5,10,10.5,8,4.0,4.0,7.9,7
14.0,10,5.0,5.0,10.6,10,10.5,8,4.0,4.0,8.0,7
14.0,10,5.0,5.0,10.7,10,10.5,8,4.0,4.0,8.0,8
14.0,10,5.0,5.0,10.8,10,10.5,8,4.0,4.0,8.1,8
14.0,10,5.0,5.0,10.9,10,10.5,8,4.0,4.0,8.2,8
14.0,11,5.5,5.5,11.0,11,10.5,8,4.0,4.0,8.3,8
16.0,11,5.5,5.5,11.1,11,12.0,8,4.0,4.0,8.3,8
16.0,11,5.5,5.5,11.2,11,12.0,8,4.0,4.0,8.4,8
16.0,11,5.5,5.5,11.3,11,12.0,8,4.0,4.0,8.5,8
16.0,11,5.5,5.5,11.4,11,12.0,9,4.5,4.5,8.6,8
16.0,11,5.5,5.5,11.5,11,12.0,9,4.5,4.5,8.6,8
16.0,11,5.5,5.5,11.6,11,12.0,9,4.5,4.5,8.7,8
16.0,11,5.5,5.5,11.7,11,12.0,9,4.5,4.5,8.8,8
16.0,11,5.5,5.5,11.8,11,12.0,9,4.5,4.5,8.9,8
16.0,11,5.5,5.5,11.9,11,12.0,9,4.5,4.5,8.9,8
16.0,12,6.0,6.0,12.0,12,12.0,9,4.5,4.5,9.0,9
18.0,12,6.0,6.0,12.1,12,13.5,9,4.5,4.5,9.1,9
18.0,12,6.0,6.0,12.2,12,13.5,9,4.5,4.5,9.2,9
18.0,12,6.0,6.0,12.3,12,13.5,9,4.5,4.5,9.2,9
18.0,12,6.0,6.0,12.4,12,13.5,9,4.5,4.5,9.3,9
18.0,12,6.0,6.0,12.5,12,13.5,9,4.5,4.5,9.4,9
18.0,12,6.0,6.0,12.6,12,13.5,9,4.5,4.5,9.5,9
18.0,12,6.0,6.0,12.7,12,13.5,10,5.0,5.0,9.5,9
18.0,12,6.0,6.0,12.8,12,13.5,10,5.0,5.0,9.6,9
18.0,12,6.0,6.0,12.9,12,13.5,10,5.0,5.0,9.7,9
18.0,13,6.5,6.5,13.0,13,13.5,10,5.0,5.0,9.8,9
20.0,13,6.5,6.5,13.1,13,15.0,10,5.0,5.0,9.8,9
20.0,13,6.5,6.5,13.2,13,15.0,10,5.0,5.0,9.9,9
20.0,13,6.5,6.5,13.3,13,15.0,10,5.0,5.0,10.0,9
20.0,13,6.5,6.5,13.4,13,15.0,10,5.0,5.0,10.1,10
20.0,13,6.5,6.5,13.5,13,15.0,10,5.0,5.0,10.1,10
20.0,13,6.5,6.5,13.6,13,15.0,10,5.0,5.0,10.2,10
20.0,13,6.5,6.5,13.7,13,15.0,10,5.0,5.0,10.3,10
20.0,13,6.5,6.5,13.8,13,15.0,10,5.0,5.0,10.4,10
20.0,13,6.5,6.5,13.9,13,15.0,10,5.0,5.0,10.4,10
20.0,14,7.0,7.0,14.0,14,15.0,11,5.5,5.5,10.5,10
22.0,14,7.0,7.0,14.1,14,16.5,11,5.5,5.5,10.6,10
22.0,14,7.0,7.0,14.2,14,16.5,11,5.5,5.5,10.7,10
22.0,14,7.0,7.0,14.3,14,16.5,11,5.5,5.5,10.7,10
22.0,14,7.0,7.0,14.4,14,16.5,11,5.5,5.5,10.8,10
22.0,14,7.0,7.0,14.5,14,16.5,11,5.5,5.5,10.9,10
22.0,14,7.0,7.0,14.6,14,16.5,11,5.5,5.5,11.0,11
22.0,14,7.0,7.0,14.7,14,16.5,11,5.5,5.5,11.0,11
22.0,14,7.0,7.0,14.8,14,16.5,11,5.5,5.5,11.1,11
22.0,14,7.0,7.0,14.9,14,16.5,11,5.5,5.5,11.2,11
22.0,15,7.5,7.5,15.0,15,16.5,11,5.5,5.5,11.3,11
24.0,15,7.5,7.5,15.1,15,18.0,11,5.5,5.5,11.3,11
24.0,15,7.5,7.5,15.2,15,18.0,11,5.5,5.5,11.4,11
24.0,15,7.5,7.5,15.3,15,18.0,11,5.5,5.5,11.5,11
24.0,15,7.5,7.5,15.4,15,18.0,12,6.0,6.0,11.6,11
24.0,15,7.5,7.5,15.5,15,18.0,12,6.0,6.0,11.6,11
24.0,15,7.5,7.5,15.6,15,18.0,12,6.0,6.0,11.7,11
24.0,15,7.5,7.5,15.7,15,18.0,12,6.0,6.0,11.8,11
24.0,15,7.5,7.5,15.8,15,18.0,12,6.0,6.0,11.9,11
24.0,15,7.5,7.5,15.9,15,18.0,12,6.0,6.0,11.9,11
24.0,16,8.0,8.0,16.0,16,18.0,12,6.0,6.0,12.0,12
26.0,16,8.0,8.0,16.1,16,19.5,12,6.0,6.0,12.1,12
26.0,16,8.0,8.0,16.2,16,19.5,12,6.0,6.0,12.2,12
26.0,16,8.0,8.0,16.3,16,19.5,12,6.0,6.0,12.2,12
26.0,16,8.0,8.0,16.4,16,19.5,12,6.0,6.0,12.3,12
26.0,16,8.0,8.0,16.5,16,19.5,12,6.0,6.0,12.4,12
26.0,16,8.0,8.0,16.6,16,19.5,12,6.0,6.0,12.5,12
26.0,16,8.0,8.0,16.7,16,19.5,13,6.5,6.5,12.5,12
26.0,16,8.0,8.0,16.8,16,19.5,13,6.5,6.5,12.6,12
26.0,16,8.0,8.0,16.9,16,19.5,13,6.5,6.5,12.7,12
26.0,17,8.5,8.5,17.0,17,19.5,13,6.5,6.5,12.8,12
28.0,17,8.5,8.5,17.1,17,21.0,13,6.5,6.5,12.8,12
28.0,17,8.5,8.5,17.2,17,21.0,13,6.5,6.5,12.9,12
28.0,17,8.5,8.5,17.3,17,21.0,13,6.5,6.5,13.0,13
28.0,17,8.5,8.5,17.4,17,21.0,13,6.5,6.5,13.1,13
28.0,17,8.5,8.5,17.5,17,21.0,13,6.5,6.5,13.1,13
28.0,17,8.5,8.5,17.6,17,21.0,13,6.5,6.5,13.2,13
28.0,17,8.5,8.5,17.7,17,21.0,13,6.5,6.5,13.3,13
28.0,17,8.5,8.5,17.8,17,21.0,13,6.5,6.5,13.4,13
28.0,17,8.5,8.5,17.9,17,21.0,13,6.5,6.5,13.4,13
28.0,18,9.0,9.0,18.0,18,21.0,14,7.0,7.0,13.5,13
30.0,18,9.0,9.0,18.1,18,22.5,14,7.0,7.0,13.6,13
30.0,18,9.0,9.0,18.2,18,22.5,14,7.0,7.0,13.7,13
30.0,18,9.0,9.0,18.3,18,22.5,14,7.0,7.0,13.7,13
30.0,18,9.0,9.0,18.4,18,22.5,14,7.0,7.0,13.8,13
30.0,18,9.0,9.0,18.5,18,22.5,14,7.0,7.0,13.9,13
30.0,18,9.0,9.0,18.6,18,22.5,14,7.0,7.0,14.0,14
30.0,18,9.0,9.0,18.7,18,22.5,14,7.0,7.0,14.0,14
30.0,18,9.0,9.0,18.8,18,22.5,14,7.0,7.0,14.1,14
30.0,18,9.0,9.0,18.9,18,22.5,14,7.0,7.0,14.2,14
30.0,19,9.5,9.5,19.0,19,22.5,14,7.0,7.0,14.3,14
30.0,19,9.5,9.5,19.1,19,22.5,14,7.0,7.0,14.3,14
30.0,19,9.5,9.5,19.2,19,22.5,14,7.0,7.0,14.4,14
30.0,19,9.5,9.5,19.3,19,22.5,14,7.0,7.0,14.5,14
30.0,19,9.5,9.5,19.4,19,22.5,15,7.5,7.5,14.6,14
30.0,19,9.5,9.5,19.5,19,22.5,15,7.5,7.5,14.6,14
35.0,19,9.5,9.5,19.6,19,26.0,15,7.5,7.5,14.7,14
35.0,19,9.5,9.5,19.7,19,26.0,15,7.5,7.5,14.8,14
35.0,19,9.5,9.5,19.8,19,26.0,15,7.5,7.5,14.9,14
35.0,19,9.5,9.5,19.9,19,26.0,15,7.5,7.5,14.9,14
35.0,20,10.0,10.0,20.0,20,26.0,15,7.5,7.5,15.0,15
35.0,20,10.0,10.0,20.1,20,26.0,15,7.5,7.5,15.1,15
36.0,22,11.0,12.0,20.2,20,27.0,17,8.5,8.5,15.2,15
36.0,22,11.0,12.0,20.3,20,27.0,17,8.5,8.5,15.3,15
36.0,22,11.0,12.0,20.4,20,27.0,17,8.5,8.5,15.3,15
36.0,22,11.0,12.0,20.5,20,27.0,17,8.5,8.5,15.4,15
36.0,22,11.0,12.0,20.6,20,27.0,17,8.5,8.5,15.5,15
36.0,22,11.0,12.0,20.7,20,27.0,17,8.5,8.5,15.6,15
36.0,22,11.0,12.0,20.8,20,27.0,17,8.5,8.5,15.6,15
36.0,22,11.0,12.0,20.9,20,27.0,17,8.5,8.5,15.6,15
36.0,22,11.0,12.0,21.0,20,27.0,17,8.5,8.5,15.6,15
38.0,24,12.0,12.0,21.1,20,28.0,18,9.0,9.0,15.9,15
38.0,24,12.0,12.0,21.2,20,28.0,18,9.0,9.0,16.0,15
38.0,24,12.0,12.0,21.3,20,28.0,18,9.0,9.0,16.1,15
38.0,24,12.0,12.0,21.4,20,28.0,18,9.0,9.0,16.2,15
38.0,24,12.0,12.0,21.5,20,28.0,18,9.0,9.0,16.3,15
38.0,24,12.0,12.0,21.6,20,28.0,18,9.0,9.0,16.4,15
38.0,24,12.0,12.0,21.7,20,28.0,18,9.0,9.0,16.4,15
38.0,24,12.0,12.0,21.8,20,28.0,18,9.0,9.0,16.4,15
38.0,24,12.0,12.0,21.9,20,28.0,18,9.0,9.0,16.5,15
38.0,24,12.0,12.0,22.0,20,28.0,18,9.0,9.0,16.5,15
40.0,26,13.0,13.0,22.1,20,29.0,20,10.0,10.0,16.5,15
40.0,26,13.0,13.0,22.2,20,29.0,20,10.0,10.0,16.6,15
40.0,26,13.0,13.0,22.3,20,29.0,20,10.0,10.0,16.7,15
40.0,26,13.0,13.0,22.4,20,29.0,20,10.0,10.0,16.8,15
40.0,26,13.0,13.0,22.5,20,29.0,20,10.0,10.0,16.8,15
40.0,26,13.0,13.0,22.6,20,29.0,20,10.0,10.0,16.9,15
40.0,26,13.0,13.0,22.7,20,29.0,20,10.0,10.0,17.0,15
40.0,26,13.0,13.0,22.8,20,29.0,20,10.0,10.0,17.1,15
40.0,26,13.0,13.0,22.9,20,29.0,20,10.0,10.0,17.2,15
42.0,28,14.0,14.0,23.0,20,30.0,22,11.0,11.0,17.3,15
42.0,28,14.0,14.0,23.1,20,30.0,22,11.0,11.0,17.4,15
42.0,28,14.0,14.0,23.2,20,30.0,22,11.0,11.0,17.5,15
42.0,28,14.0,14.0,23.3,20,30.0,22,11.0,11.0,17.5,15
42.0,28,14.0,14.0,23.4,20,30.0,22,11.0,11.0,17.6,15
42.0,28,14.0,14.0,23.5,20,30.0,22,11.0,11.0,17.7,15
42.0,28,14.0,14.0,23.6,20,30.0,22,11.0,11.0,17.7,15
42.0,28,14.0,14.0,23.7,20,30.0,22,11.0,11.0,17.8,15
42.0,28,14.0,14.0,23.8,20,30.0,22,11.0,11.0,17.9,15
42.0,28,14.0,14.0,23.9,20,30.0,22,11.0,11.0,17.9,15
44.0,28,14.0,14.0,24.0,20,31.0,24,12.0,12.0,17.9,15
44.0,28,14.0,14.0,24.1,20,31.0,24,12.0,12.0,18.0,15
44.0,28,14.0,14.0,24.2,20,31.0,24,12.0,12.0,18.2,15
44.0,28,14.0,14.0,24.3,20,31.0,24,12.0,12.0,18.2,15
44.0,28,14.0,14.0,24.4,20,31.0,24,12.0,12.0,18.3,15
44.0,28,14.0,14.0,24.5,20,31.0,24,12.0,12.0,18.4,15
44.0,28,14.0,14.0,24.6,20,31.0,24,12.0,12.0,18.5,15
44.0,28,14.0,14.0,24.7,20,31.0,24,12.0,12.0,18.5,15
44.0,28,14.0,14.0,24.8,20,31.0,24,12.0,12.0,18.6,15
44.0,28,14.0,14.0,24.9,20,31.0,24,12.0,12.0,18.7,15
46.0,30,15.0,15.0,25.0,20,32.0,25,12.5,12.5,18.8,15
46.0,30,15.0,15.0,25.1,20,32.0,25,12.5,12.5,18.9,15
46.0,30,15.0,15.0,25.2,20,32.0,25,12.5,12.5,18.9,15
46.0,30,15.0,15.0,25.3,20,32.0,25,12.5,12.5,19.0,15
46.0,30,15.0,15.0,25.4,20,32.0,25,12.5,12.5,19.1,15
46.0,30,15.0,15.0,25.5,20,32.0,25,12.5,12.5,19.1,15
46.0,30,15.0,15.0,25.6,20,32.0,25,12.5,12.5,19.2,15
46.0,30,15.0,15.0,25.7,20,32.0,25,12.5,12.5,19.3,15
46.0,30,15.0,15.0,25.8,20,32.0,25,12.5,12.5,19.4,15
46.0,30,15.0,15.0,25.9,20,32.0,25,12.5,12.5,19.4,15
48.0,32,16.0,16.0,26.0,20,33.0,25,12.5,12.5,19.4,15
48.0,32,16.0,16.0,26.1,20,33.0,25,12.5,12.5,19.5,15
48.0,32,16.0,16.0,26.2,20,33.0,25,12.5,12.5,19.6,15
48.0,32,16.0,16.0,26.3,20,33.0,25,12.5,12.5,19.6,15
48.0,32,16.0,16.0,26.4,20,33.0,25,12.5,12.5,19.7,15
48.0,32,16.0,16.0,26.5,20,33.0,25,12.5,12.5,19.8,15
48.0,32,16.0,16.0,26.6,20,33.0,25,12.5,12.5,19.9,15
48.0,32,16.0,16.0,26.7,20,33.0,25,12.5,12.5,20.0,15
48.0,32,16.0,16.0,26.8,20,33.0,25,12.5,12.5,20.1,15
48.0,32,16.0,16.0,26.9,20,33.0,25,12.5,12.5,20.2,15
50.0,34,17.0,17.0,27.0,20,35.0,26,13.0,13.0,20.3,15
50.0,34,17.0,17.0,27.1,20,35.0,26,13.0,13.0,20.3,15
50.0,34,17.0,17.0,27.2,20,35.0,26,13.0,13.0,20.4,15
50.0,34,17.0,17.0,27.3,20,35.0,26,13.0,13.0,20.5,15
50.0,34,17.0,17.0,27.4,20,35.0,26,13.0,13.0,20.6,15
50.0,34,17.0,17.0,27.5,20,35.0,26,13.0,13.0,20.7,15
50.0,34,17.0,17.0,27.6,20,35.0,26,13.0,13.0,20.8,15
50.0,34,17.0,17.0,27.7,20,35.0,26,13.0,13.0,20.8,15
50.0,34,17.0,17.0,27.8,20,35.0,26,13.0,13.0,20.9,15
50.0,34,17.0,17.0,27.9,20,35.0,26,13.0,13.0,21.0,15
53.0,36,18.0,18.0,28.0,20,35.0,28,14.0,14.0,21.1,15
53.0,36,18.0,18.0,28.1,20,35.0,28,14.0,14.0,21.2,15
53.0,36,18.0,18.0,28.2,20,35.0,28,14.0,14.0,21.3,15
53.0,36,18.0,18.0,28.3,20,35.0,28,14.0,14.0,21.3,15
53.0,36,18.0,18.0,28.4,20,35.0,28,14.0,14.0,21.4,15
53.0,36,18.0,18.0,28.5,20,35.0,28,14.0,14.0,21.4,15
53.0,36,18.0,18.0,28.6,20,35.0,28,14.0,14.0,21.5,15
53.0,36,18.0,18.0,28.7,20,35.0,28,14.0,14.0,21.6,15
53.0,36,18.0,18.0,28.8,20,35.0,28,14.0,14.0,21.7,15
53.0,36,18.0,18.0,28.9,20,35.0,28,14.0,14.0,21.8,15
53.0,36,18.0,18.0,29.0,20,35.0,28,14.0,14.0,21.8,15
55.0,40,20.0,20.0,29.1,20,35.0,28,14.0,14.0,21.9,15
